iter	Logloss
117	0.04606426053
118	0.04575215202
119	0.04556886332
120	0.04479888881
121	0.04465775296
122	0.04463777816
123	0.04392984983
124	0.04361080726
125	0.04220159549
126	0.04145520517
127	0.04115625149
128	0.04095347945
129	0.04092844881
130	0.04073593888
131	0.04061207561
132	0.04043718556
133	0.04030687612
134	0.03977346469
135	0.0395431835
136	0.03933748
137	0.03927272681
138	0.03884653779
139	0.03869138389
140	0.03854605188
141	0.03842847056
142	0.03784179586
143	0.03742541834
144	0.03716963688
145	0.03700554175
146	0.03671239933
147	0.03645172699
148	0.03594724919
149	0.03567164655
150	0.0356039987
151	0.03532295248
152	0.03527615576
153	0.03516169007
154	0.03487823763
155	0.03476118657
156	0.03462939181
157	0.03446818824
158	0.03437219366
159	0.03433047588
160	0.03406068783
161	0.03388135728
162	0.03384055146
163	0.03373807825
164	0.03370483834
165	0.03343763001
166	0.03315027074
167	0.03314885104
168	0.03232596171
169	0.03223065701
170	0.03220099836
171	0.03163451333
172	0.03118797688
173	0.03108725324
174	0.03095927649
175	0.03090432367
176	0.03058530684
177	0.0304719989
178	0.03017132609
179	0.03009779852
180	0.03002351725
181	0.02959038927
182	0.02946714557
183	0.02939658705
184	0.02844090111
185	0.02844072447
186	0.02835816519
187	0.02757962136
188	0.02752247035
189	0.02707842195
190	0.02701497421
191	0.02683804568
192	0.02683796034
193	0.02683786802
194	0.0268027583
195	0.02611893918
196	0.02609036499
197	0.02580063943
198	0.02580056509
199	0.02580054492
200	0.02579992441
201	0.02573748571
202	0.02571618277
203	0.02571609655
204	0.0256958094
205	0.02537695557
206	0.02527162039
207	0.02521068561
208	0.02509022655
209	0.02509004954
210	0.02509003406
211	0.02509003406
212	0.02469755352
213	0.02463932851
214	0.0234534501
215	0.02329380494
216	0.02329372353
217	0.02273911058
218	0.02245360407
219	0.02242411193
220	0.02242355687
221	0.02235905627
222	0.02126389983
223	0.02117462499
224	0.02086806309
225	0.02077647315
226	0.02072157691
227	0.02068349681
228	0.02053951875
229	0.02027073374
230	0.02013089822
231	0.01998339959
232	0.01996089393
233	0.0198551363
234	0.01973098164
235	0.01969329485
236	0.01960254278
237	0.01960225739
238	0.019547694
239	0.01954764913
240	0.01951768444
241	0.01938306545
242	0.01907862231
243	0.01903342023
244	0.01901180448
245	0.01886078715
246	0.01881899306
247	0.01881895513
248	0.0187960954
249	0.01852358812
250	0.01852343461
251	0.0185031477
252	0.01850295281
253	0.01833209629
254	0.01833206299
255	0.01795760171
256	0.01787717281
257	0.01780458166
258	0.01778850871
259	0.01778819823
260	0.01778810571
261	0.01778804579
262	0.01775030942
263	0.01764100484
264	0.01759728875
265	0.0175486627
266	0.01752918579
267	0.01752910412
268	0.01752904992
269	0.01750168649
270	0.01735350802
271	0.01731433809
272	0.01727937802
273	0.01727937802
274	0.01727933881
275	0.01720449686
276	0.0172029975
277	0.01719388101
278	0.01713873571
279	0.01709227243
280	0.01709220837
281	0.01692028504
282	0.01685689957
283	0.01685680694
284	0.01685570984
285	0.01683156968
286	0.01677235326
287	0.01674491608
288	0.01674486278
289	0.0167447966
290	0.01674448229
291	0.01674446139
292	0.01625457469
293	0.01625352899
294	0.0161893636
295	0.01618922966
296	0.01618911099
297	0.01615886917
298	0.01615884054
299	0.01615877121
300	0.01597001644
301	0.01597001314
302	0.01591396385
303	0.01591354481
304	0.01587256795
305	0.01587232846
306	0.01587200715
307	0.01587192046
308	0.01587186774
309	0.01585017825
310	0.01585011586
311	0.01584995736
312	0.01584991108
313	0.01584990843
314	0.01584984167
315	0.01583662148
316	0.0158362325
317	0.01583622212
318	0.01583608132
319	0.01583020751
320	0.01583018775
321	0.01583018034
322	0.01583017298
323	0.01583014175
324	0.01583008274
325	0.01582976896
326	0.015829738
327	0.0158291091
328	0.01581265662
329	0.01581262733
330	0.01578941643
331	0.01578939925
332	0.01577551104
333	0.01577548563
334	0.01577547849
335	0.01577545212
336	0.01577160946
337	0.01577160946
338	0.01577145772
339	0.01577121618
340	0.01577121351
341	0.01573394995
342	0.01573387539
343	0.01573383669
344	0.01573380332
345	0.01572783676
346	0.01572783676
347	0.01572769558
348	0.01561557234
349	0.01561543509
350	0.01561533346
351	0.01553198255
352	0.01551571867
353	0.0155154797
354	0.01551520795
355	0.01551515763
356	0.01551508667
357	0.01551478639
358	0.01551477975
359	0.01551471199
360	0.01551405308
361	0.01547563313
362	0.01547488871
363	0.01547485804
364	0.01547482776
365	0.01547470935
366	0.01547468095
367	0.01547465309
368	0.01547463771
369	0.01547452639
370	0.01547438546
371	0.01547392611
372	0.01545282239
373	0.01539100789
374	0.01534695585
375	0.01534691421
376	0.01528563036
377	0.01525188194
378	0.01520611079
379	0.01517168232
380	0.0151715166
381	0.01516941124
382	0.01516924882
383	0.01516863002
384	0.01516862397
385	0.01512836601
386	0.0150132877
387	0.01494095802
388	0.01494093197
389	0.01494064326
390	0.01494058768
391	0.01484813267
392	0.0148481265
393	0.0148481265
394	0.01430772701
395	0.01417240564
396	0.01415049891
397	0.01413124335
398	0.01413123416
399	0.01413074008
400	0.0141305515
401	0.01413054544
402	0.01407479766
403	0.01406603645
404	0.01406594542
405	0.01405417334
406	0.01405410507
407	0.0140540775
408	0.01405403872
409	0.0140540303
410	0.01405395821
411	0.01405389967
412	0.01405318106
413	0.01405283683
414	0.01405281903
415	0.01405280341
416	0.01405278786
417	0.01405257242
418	0.01405256342
419	0.01405246146
420	0.01405236835
421	0.01399395798
422	0.01399392382
423	0.01399392174
424	0.01399390722
425	0.01399389804
426	0.0139937882
427	0.01399375612
428	0.01399371817
429	0.01399370525
430	0.01399370154
431	0.013993221
432	0.01395840035
433	0.01393359715
434	0.01393354154
435	0.01393353745
436	0.01391906176
437	0.01391878595
438	0.01391866095
439	0.01386094653
440	0.01386094053
441	0.01384057426
442	0.01383999907
443	0.01383997891
444	0.01383956145
445	0.01383954351
446	0.01383952962
447	0.01383947764
448	0.01383946415
449	0.01383941568
450	0.01383931821
451	0.01383926853
452	0.01383874686
453	0.01383839427
454	0.01383837197
455	0.01383835869
456	0.01383827543
457	0.01383783452
458	0.01383777426
459	0.01383768548
460	0.01383755206
461	0.0138374383
462	0.01383458195
463	0.01383455794
464	0.0138166525
465	0.01381656049
466	0.01381108635
467	0.01381105912
468	0.01381101958
469	0.01377798695
470	0.01377751836
471	0.01377741247
472	0.01377740957
473	0.01377707562
474	0.01377706586
475	0.01377699309
476	0.01377690915
477	0.01377683039
478	0.01377681896
479	0.0137768071
480	0.01373916956
481	0.01373916027
482	0.01373910583
483	0.01373905107
484	0.01373900495
485	0.01373897338
486	0.01373879908
487	0.01373876923
488	0.01373872402
489	0.01373862775
490	0.01367015036
491	0.01366997875
492	0.0136699613
493	0.01366964215
494	0.01366888392
495	0.01366886123
496	0.01366878107
497	0.01366840629
498	0.01363851983
499	0.01343509408
500	0.01341819033
501	0.01340807074
502	0.01337925374
503	0.01336737051
504	0.0133613339
505	0.01329902315
506	0.01329898381
507	0.01320815315
508	0.01283680675
509	0.01277879728
510	0.01275781221
511	0.01275780482
512	0.01275773027
513	0.01275759507
514	0.01275744121
515	0.01275735661
516	0.01275719188
517	0.01273586621
518	0.01273584196
519	0.01273540032
520	0.01273527202
521	0.01271400345
522	0.01271399111
523	0.01271397765
524	0.01271395546
525	0.01271394657
526	0.01271354429
527	0.01271208717
528	0.01271208642
529	0.0127119298
530	0.01271185489
531	0.0127116228
532	0.01270684626
533	0.01249754171
534	0.01249744162
535	0.0124974122
536	0.01249740623
537	0.0124657588
538	0.012465693
539	0.0124656284
540	0.0124654325
541	0.01245665577
542	0.01245658177
543	0.01245657399
544	0.0124565557
545	0.0124564869
546	0.01245647413
547	0.01245638241
548	0.01245636918
549	0.01245632095
550	0.01245630838
551	0.01245618099
552	0.01245617328
553	0.01245616285
554	0.01245615903
555	0.01245609715
556	0.01245590494
557	0.012455893
558	0.01245583414
559	0.01245552971
560	0.01245551935
561	0.01245551935
562	0.01245551935
563	0.01245551935
564	0.01245551935
565	0.01245540255
566	0.01245007957
567	0.01245004882
568	0.01244976708
569	0.01242076361
570	0.01242071584
571	0.01242031377
572	0.012420306
573	0.0124202815
574	0.0124078013
575	0.01240775181
576	0.01240762077
577	0.01240755432
578	0.0124071162
579	0.01240709071
580	0.01240703861
581	0.01240692063
582	0.01240671295
583	0.01240669787
584	0.01240667537
585	0.01240666329
586	0.01240507236
587	0.01240504937
588	0.01240504197
589	0.01240502536
590	0.01240501737
591	0.01238488172
592	0.0123847997
593	0.0123847957
594	0.01238478114
595	0.01238397207
596	0.0121475495
597	0.01214743137
598	0.01213019705
599	0.01210214361
600	0.01198456842
601	0.01194227633
602	0.01194206772
603	0.01194203169
604	0.01191504171
605	0.01191485982
606	0.01190906055
607	0.01190895176
608	0.01190894219
609	0.01190856662
610	0.01190855584
611	0.01190853278
612	0.01190760471
613	0.01156793793
614	0.01156749578
615	0.01156724194
616	0.01156719937
617	0.01156719937
618	0.01156708458
619	0.01156683747
620	0.01156682518
621	0.01156681135
622	0.01156681135
623	0.01156681135
624	0.01156681135
625	0.01155924156
626	0.01155867132
627	0.01155159407
628	0.01155153036
629	0.01155151191
630	0.01155122534
631	0.01155121621
632	0.01155111752
633	0.0115477765
634	0.0115477472
635	0.01154673157
636	0.01154670438
637	0.01154666883
638	0.0115465267
639	0.01154650151
640	0.01154644935
641	0.01154625126
642	0.01154622911
643	0.01154622832
644	0.01154617916
645	0.01154617916
646	0.0115461658
647	0.01154615518
648	0.01154611575
649	0.01153712946
650	0.01153614268
651	0.01142425273
652	0.01142423374
653	0.01142422212
654	0.01142421272
655	0.01142420334
656	0.01142256255
657	0.01142207755
658	0.01142201448
659	0.01142201033
660	0.01142198557
661	0.01141296826
662	0.01141288059
663	0.01140187211
664	0.01140182273
665	0.01140180197
666	0.01138780792
667	0.01138776577
668	0.01138408208
669	0.011384071
670	0.01138402128
671	0.01138391505
672	0.01138387907
673	0.01138384795
674	0.01138377944
675	0.01138376139
676	0.01137709184
677	0.01137708142
678	0.01137708142
679	0.0113770567
680	0.01137435224
681	0.01136167613
682	0.01136166494
683	0.01129165837
684	0.01129165432
685	0.01121838513
686	0.01121827248
687	0.01121826878
688	0.01121817203
689	0.01121749654
690	0.01121743133
691	0.01121743133
692	0.01121741303
693	0.01121727563
694	0.01121711632
695	0.01121711632
696	0.0112171003
697	0.01121705052
698	0.01121694797
699	0.01121677721
700	0.01121665082
701	0.01121645483
702	0.0112164467
703	0.01121621131
704	0.01121606055
705	0.01121599061
706	0.01121589342
707	0.0112158684
708	0.01121582736
709	0.01121565522
710	0.01121553305
711	0.01121524856
712	0.01121515592
713	0.01121513248
714	0.01121480988
715	0.01121474196
716	0.01121472895
717	0.01121472041
718	0.01121468251
719	0.01121467308
720	0.0112146254
721	0.01121461435
722	0.01118340408
723	0.01118339321
724	0.01118311537
725	0.01118310118
726	0.01118277921
727	0.01118270256
728	0.01118269517
729	0.01118257532
730	0.01113924649
731	0.01113924365
732	0.01113915566
733	0.01113911278
734	0.01113910427
735	0.01113885457
736	0.01113869926
737	0.01113857568
738	0.01113834381
739	0.01113834381
740	0.01113833103
741	0.01113832646
742	0.01113817989
743	0.01100017409
744	0.01100008998
745	0.01083896647
746	0.0108389063
747	0.01076321967
748	0.01076320102
749	0.01073998804
750	0.01073996789
751	0.01073625839
752	0.01073616331
753	0.01073615425
754	0.01073603941
755	0.01073596347
756	0.01073584131
757	0.01073573635
758	0.01073569046
759	0.01073516706
760	0.01073512016
761	0.01073510706
762	0.01073506502
763	0.01073506051
764	0.01073281918
765	0.01073281382
766	0.01073206673
767	0.01073206109
768	0.01073196281
769	0.0107319402
770	0.01073136204
771	0.01072813583
772	0.01072803833
773	0.01072798976
774	0.01072785548
775	0.01072785071
776	0.01072783678
777	0.01072766098
778	0.01072763047
779	0.01072742018
780	0.01072741178
781	0.01072730404
782	0.01072725746
783	0.01072717976
784	0.01069446282
785	0.01067371624
786	0.01039344783
787	0.01038402118
788	0.01038322931
789	0.01038316941
790	0.01038316522
791	0.01038302808
792	0.01038270368
793	0.01037173964
794	0.01037170332
795	0.01030922066
796	0.01021810116
797	0.01021778733
798	0.01021774757
799	0.01021761598
800	0.01021760445
801	0.01021749351
802	0.01021739403
803	0.01016164753
804	0.01016158196
805	0.01016097295
806	0.0101609682
807	0.0101609344
808	0.0101608583
809	0.01016083305
810	0.01016082806
811	0.0101608181
812	0.01016073413
813	0.01016072426
814	0.01015242925
815	0.01015239001
816	0.01015238301
817	0.01015234207
818	0.01015232151
819	0.0101522608
820	0.01008000121
821	0.01007950436
822	0.01007932108
823	0.01005857679
824	0.01005847234
825	0.01005845582
826	0.01005838797
827	0.01005711388
828	0.01005635818
829	0.01005631061
830	0.01005629799
831	0.0100562837
832	0.01005626552
833	0.01005603431
834	0.01005601583
835	0.01005595987
836	0.01001447055
837	0.009950254101
838	0.009935777079
839	0.009935770548
840	0.009935727274
841	0.009935661043
842	0.009935618842
843	0.009935535909
844	0.009935514871
845	0.009935474461
846	0.009935455671
847	0.009935309361
848	0.009935279379
849	0.009935266162
850	0.00993519556
851	0.00993502585
852	0.009935023424
853	0.009934987562
854	0.009934975581
855	0.009934912005
856	0.009934698158
857	0.009934665564
858	0.009934623066
859	0.009934595698
860	0.009934550816
861	0.009934496216
862	0.009934388854
863	0.009934323401
864	0.009934160246
865	0.009934151433
866	0.009934101776
867	0.009933815574
868	0.009906815276
869	0.009905648314
870	0.009905365162
871	0.009836992973
872	0.009825814427
873	0.009825798012
874	0.009825775527
875	0.009825755491
876	0.009825748745
877	0.009825720726
878	0.009810673621
879	0.00981066205
880	0.009810659969
881	0.009810630653
882	0.00981056786
883	0.009810511024
884	0.009810484553
885	0.009810357632
886	0.009810338283
887	0.009810297387
888	0.009809791067
889	0.009809788199
890	0.009809742815
891	0.009809507031
892	0.00980945727
893	0.009809437654
894	0.009809400394
895	0.009809384252
896	0.009809376871
897	0.0098093695
898	0.009809340075
899	0.00980882874
900	0.009808590093
901	0.009808532315
902	0.009585739929
903	0.00958566242
904	0.009585308692
905	0.009585292753
906	0.009584827278
907	0.009584826873
908	0.009584795524
909	0.009584608056
910	0.009584492793
911	0.009584471305
912	0.009584439968
913	0.009584438208
914	0.00958437114
915	0.009584362803
916	0.009584313226
917	0.009584157844
918	0.009584114827
919	0.009584106836
920	0.009584095008
921	0.009584063054
922	0.009584050062
923	0.009584025543
924	0.009583987404
925	0.009583925505
926	0.009583804994
927	0.00958378398
928	0.00958349273
929	0.00958343086
930	0.00958330875
931	0.009583284284
932	0.009583161943
933	0.009583155387
934	0.00958313447
935	0.00958313447
936	0.009582635124
937	0.009582112045
938	0.009582048123
939	0.009582033717
940	0.009582026758
941	0.009581857042
942	0.009581560107
943	0.009580966949
944	0.009580939254
945	0.009580907834
946	0.009580895414
947	0.009580777472
948	0.009580742896
949	0.009580480216
950	0.009580450519
951	0.009580397925
952	0.009580362871
953	0.009580342936
954	0.009580331777
955	0.009557604889
956	0.009557462675
957	0.009430476438
958	0.009420742115
959	0.009420732691
960	0.009420614044
961	0.009420601583
962	0.009420486108
963	0.009415364284
964	0.009415122284
965	0.009415117915
966	0.009415104142
967	0.009415084845
968	0.009415048634
969	0.009415038365
970	0.009414994084
971	0.00941474177
972	0.0094146121
973	0.009414565431
974	0.009414556448
975	0.009414498904
976	0.009414494828
977	0.009414375865
978	0.00941420454
979	0.009414186759
980	0.009414182325
981	0.009414177823
982	0.009414160401
983	0.009414129653
984	0.009400368295
985	0.009400366324
986	0.009400334501
987	0.009400270364
988	0.009400265204
989	0.009400262862
990	0.009400261396
991	0.009397100525
992	0.009397077505
993	0.009397067241
994	0.009397041008
995	0.00939701988
996	0.009396870921
997	0.009396869564
998	0.00938886016
999	0.009388854649
